0/10108000 (epoch 1) loss: 42.395, gen loss: 28.065, ret loss: 6.905, fp loss: 7.413, KL loss: 0.115. 
Model checkpoint: save/all_data_10k_vocab/model20.ckpt. Average for epoch , loss: 4.717
2030000/10108000 (epoch 21) loss: 4.719, gen loss: 1.273, ret loss: 0.134, fp loss: 0.428, KL loss: 28.844. 
2040000/10108000 (epoch 21) loss: 4.719, gen loss: 1.268, ret loss: 0.134, fp loss: 0.430, KL loss: 28.871. 
2050000/10108000 (epoch 21) loss: 4.716, gen loss: 1.264, ret loss: 0.134, fp loss: 0.430, KL loss: 28.869. 
2060000/10108000 (epoch 21) loss: 4.717, gen loss: 1.267, ret loss: 0.134, fp loss: 0.429, KL loss: 28.871. 
2070000/10108000 (epoch 21) loss: 4.720, gen loss: 1.269, ret loss: 0.134, fp loss: 0.429, KL loss: 28.876. 
2080000/10108000 (epoch 21) loss: 4.720, gen loss: 1.269, ret loss: 0.134, fp loss: 0.429, KL loss: 28.883. 
2090000/10108000 (epoch 21) loss: 4.717, gen loss: 1.267, ret loss: 0.134, fp loss: 0.428, KL loss: 28.876. 
2100000/10108000 (epoch 21) loss: 4.715, gen loss: 1.266, ret loss: 0.134, fp loss: 0.428, KL loss: 28.872. 
2110000/10108000 (epoch 21) loss: 4.714, gen loss: 1.266, ret loss: 0.134, fp loss: 0.427, KL loss: 28.868. 
2120000/10108000 (epoch 21) loss: 4.715, gen loss: 1.266, ret loss: 0.134, fp loss: 0.428, KL loss: 28.868. 
Model checkpoint: save/all_data_10k_vocab/model21.ckpt. Average for epoch , loss: 4.714
2130000/10108000 (epoch 22) loss: 4.710, gen loss: 1.273, ret loss: 0.136, fp loss: 0.419, KL loss: 28.822. 
2140000/10108000 (epoch 22) loss: 4.705, gen loss: 1.261, ret loss: 0.137, fp loss: 0.423, KL loss: 28.839. 
2150000/10108000 (epoch 22) loss: 4.707, gen loss: 1.261, ret loss: 0.137, fp loss: 0.425, KL loss: 28.838. 
2160000/10108000 (epoch 22) loss: 4.706, gen loss: 1.263, ret loss: 0.136, fp loss: 0.423, KL loss: 28.839. 
2170000/10108000 (epoch 22) loss: 4.706, gen loss: 1.264, ret loss: 0.136, fp loss: 0.422, KL loss: 28.847. 
2180000/10108000 (epoch 22) loss: 4.708, gen loss: 1.266, ret loss: 0.136, fp loss: 0.421, KL loss: 28.856. 
2190000/10108000 (epoch 22) loss: 4.705, gen loss: 1.265, ret loss: 0.135, fp loss: 0.421, KL loss: 28.853. 
2200000/10108000 (epoch 22) loss: 4.703, gen loss: 1.265, ret loss: 0.135, fp loss: 0.419, KL loss: 28.845. 
2210000/10108000 (epoch 22) loss: 4.703, gen loss: 1.266, ret loss: 0.135, fp loss: 0.418, KL loss: 28.842. 
2220000/10108000 (epoch 22) loss: 4.702, gen loss: 1.265, ret loss: 0.135, fp loss: 0.419, KL loss: 28.840. 
Model checkpoint: save/all_data_10k_vocab/model22.ckpt. Average for epoch , loss: 4.702
2230000/10108000 (epoch 23) loss: 4.696, gen loss: 1.262, ret loss: 0.135, fp loss: 0.416, KL loss: 28.824. 
2240000/10108000 (epoch 23) loss: 4.686, gen loss: 1.254, ret loss: 0.133, fp loss: 0.417, KL loss: 28.818. 
2250000/10108000 (epoch 23) loss: 4.687, gen loss: 1.254, ret loss: 0.133, fp loss: 0.418, KL loss: 28.821. 
2260000/10108000 (epoch 23) loss: 4.689, gen loss: 1.256, ret loss: 0.134, fp loss: 0.417, KL loss: 28.813. 
2270000/10108000 (epoch 23) loss: 4.692, gen loss: 1.258, ret loss: 0.134, fp loss: 0.418, KL loss: 28.815. 
2280000/10108000 (epoch 23) loss: 4.692, gen loss: 1.260, ret loss: 0.134, fp loss: 0.417, KL loss: 28.815. 
2290000/10108000 (epoch 23) loss: 4.690, gen loss: 1.258, ret loss: 0.134, fp loss: 0.417, KL loss: 28.811. 
2300000/10108000 (epoch 23) loss: 4.691, gen loss: 1.260, ret loss: 0.134, fp loss: 0.416, KL loss: 28.807. 
2310000/10108000 (epoch 23) loss: 4.691, gen loss: 1.261, ret loss: 0.134, fp loss: 0.416, KL loss: 28.804. 
2320000/10108000 (epoch 23) loss: 4.691, gen loss: 1.260, ret loss: 0.135, fp loss: 0.416, KL loss: 28.802. 
Model checkpoint: save/all_data_10k_vocab/model23.ckpt. Average for epoch , loss: 4.691
2330000/10108000 (epoch 24) loss: 4.690, gen loss: 1.268, ret loss: 0.135, fp loss: 0.411, KL loss: 28.762. 
2340000/10108000 (epoch 24) loss: 4.702, gen loss: 1.268, ret loss: 0.137, fp loss: 0.416, KL loss: 28.801. 
2350000/10108000 (epoch 24) loss: 4.704, gen loss: 1.269, ret loss: 0.137, fp loss: 0.417, KL loss: 28.816. 
2360000/10108000 (epoch 24) loss: 4.704, gen loss: 1.269, ret loss: 0.136, fp loss: 0.418, KL loss: 28.813. 
2370000/10108000 (epoch 24) loss: 4.707, gen loss: 1.271, ret loss: 0.136, fp loss: 0.419, KL loss: 28.814. 
2380000/10108000 (epoch 24) loss: 4.710, gen loss: 1.274, ret loss: 0.135, fp loss: 0.420, KL loss: 28.816. 
2390000/10108000 (epoch 24) loss: 4.713, gen loss: 1.276, ret loss: 0.135, fp loss: 0.421, KL loss: 28.819. 
2400000/10108000 (epoch 24) loss: 4.715, gen loss: 1.277, ret loss: 0.134, fp loss: 0.422, KL loss: 28.823. 
2410000/10108000 (epoch 24) loss: 4.716, gen loss: 1.279, ret loss: 0.134, fp loss: 0.421, KL loss: 28.826. 
2420000/10108000 (epoch 24) loss: 4.717, gen loss: 1.280, ret loss: 0.134, fp loss: 0.420, KL loss: 28.825. 
Model checkpoint: save/all_data_10k_vocab/model24.ckpt. Average for epoch , loss: 4.717
2430000/10108000 (epoch 25) loss: 4.719, gen loss: 1.287, ret loss: 0.134, fp loss: 0.415, KL loss: 28.833. 
2440000/10108000 (epoch 25) loss: 4.716, gen loss: 1.286, ret loss: 0.132, fp loss: 0.416, KL loss: 28.814. 
2450000/10108000 (epoch 25) loss: 4.719, gen loss: 1.287, ret loss: 0.131, fp loss: 0.418, KL loss: 28.829. 
2460000/10108000 (epoch 25) loss: 4.719, gen loss: 1.287, ret loss: 0.132, fp loss: 0.419, KL loss: 28.820. 
2470000/10108000 (epoch 25) loss: 4.720, gen loss: 1.289, ret loss: 0.132, fp loss: 0.417, KL loss: 28.816. 
2480000/10108000 (epoch 25) loss: 4.718, gen loss: 1.288, ret loss: 0.132, fp loss: 0.416, KL loss: 28.814. 
2490000/10108000 (epoch 25) loss: 4.713, gen loss: 1.286, ret loss: 0.132, fp loss: 0.415, KL loss: 28.806. 
2500000/10108000 (epoch 25) loss: 4.710, gen loss: 1.283, ret loss: 0.132, fp loss: 0.414, KL loss: 28.804. 
2510000/10108000 (epoch 25) loss: 4.710, gen loss: 1.283, ret loss: 0.133, fp loss: 0.415, KL loss: 28.804. 
2520000/10108000 (epoch 25) loss: 4.712, gen loss: 1.283, ret loss: 0.133, fp loss: 0.415, KL loss: 28.802. 
Model checkpoint: save/all_data_10k_vocab/model25.ckpt. Average for epoch , loss: 4.712
2530000/10108000 (epoch 26) loss: 4.698, gen loss: 1.269, ret loss: 0.136, fp loss: 0.415, KL loss: 28.793. 
2540000/10108000 (epoch 26) loss: 4.722, gen loss: 1.288, ret loss: 0.135, fp loss: 0.418, KL loss: 28.810. 
2550000/10108000 (epoch 26) loss: 4.723, gen loss: 1.288, ret loss: 0.133, fp loss: 0.419, KL loss: 28.824. 
2560000/10108000 (epoch 26) loss: 4.724, gen loss: 1.288, ret loss: 0.133, fp loss: 0.420, KL loss: 28.824. 
2570000/10108000 (epoch 26) loss: 4.724, gen loss: 1.289, ret loss: 0.133, fp loss: 0.420, KL loss: 28.819. 
2580000/10108000 (epoch 26) loss: 4.722, gen loss: 1.287, ret loss: 0.134, fp loss: 0.420, KL loss: 28.817. 
2590000/10108000 (epoch 26) loss: 4.721, gen loss: 1.286, ret loss: 0.134, fp loss: 0.419, KL loss: 28.819. 
2600000/10108000 (epoch 26) loss: 4.721, gen loss: 1.286, ret loss: 0.134, fp loss: 0.419, KL loss: 28.820. 
2610000/10108000 (epoch 26) loss: 4.720, gen loss: 1.287, ret loss: 0.134, fp loss: 0.418, KL loss: 28.820. 
2620000/10108000 (epoch 26) loss: 4.720, gen loss: 1.286, ret loss: 0.134, fp loss: 0.418, KL loss: 28.820. 
Model checkpoint: save/all_data_10k_vocab/model26.ckpt. Average for epoch , loss: 4.719
2630000/10108000 (epoch 27) loss: 4.712, gen loss: 1.286, ret loss: 0.134, fp loss: 0.411, KL loss: 28.802. 
2640000/10108000 (epoch 27) loss: 4.707, gen loss: 1.280, ret loss: 0.136, fp loss: 0.414, KL loss: 28.772. 
2650000/10108000 (epoch 27) loss: 4.698, gen loss: 1.268, ret loss: 0.135, fp loss: 0.418, KL loss: 28.774. 
2660000/10108000 (epoch 27) loss: 4.703, gen loss: 1.271, ret loss: 0.135, fp loss: 0.418, KL loss: 28.786. 
2670000/10108000 (epoch 27) loss: 4.711, gen loss: 1.279, ret loss: 0.134, fp loss: 0.419, KL loss: 28.794. 
2680000/10108000 (epoch 27) loss: 4.714, gen loss: 1.279, ret loss: 0.135, fp loss: 0.420, KL loss: 28.802. 
2690000/10108000 (epoch 27) loss: 4.713, gen loss: 1.278, ret loss: 0.135, fp loss: 0.420, KL loss: 28.807. 
2700000/10108000 (epoch 27) loss: 4.712, gen loss: 1.277, ret loss: 0.135, fp loss: 0.420, KL loss: 28.803. 
2710000/10108000 (epoch 27) loss: 4.714, gen loss: 1.278, ret loss: 0.134, fp loss: 0.421, KL loss: 28.805. 
2720000/10108000 (epoch 27) loss: 4.714, gen loss: 1.278, ret loss: 0.135, fp loss: 0.421, KL loss: 28.806. 
Model checkpoint: save/all_data_10k_vocab/model27.ckpt. Average for epoch , loss: 4.713
2730000/10108000 (epoch 28) loss: 4.641, gen loss: 1.234, ret loss: 0.142, fp loss: 0.411, KL loss: 28.544. 
2740000/10108000 (epoch 28) loss: 4.703, gen loss: 1.266, ret loss: 0.136, fp loss: 0.423, KL loss: 28.785. 
2750000/10108000 (epoch 28) loss: 4.711, gen loss: 1.262, ret loss: 0.136, fp loss: 0.431, KL loss: 28.825. 
2760000/10108000 (epoch 28) loss: 4.714, gen loss: 1.264, ret loss: 0.136, fp loss: 0.431, KL loss: 28.834. 
2770000/10108000 (epoch 28) loss: 4.717, gen loss: 1.266, ret loss: 0.136, fp loss: 0.432, KL loss: 28.833. 
2780000/10108000 (epoch 28) loss: 4.721, gen loss: 1.267, ret loss: 0.136, fp loss: 0.434, KL loss: 28.832. 
2790000/10108000 (epoch 28) loss: 4.719, gen loss: 1.268, ret loss: 0.136, fp loss: 0.433, KL loss: 28.828. 
2800000/10108000 (epoch 28) loss: 4.715, gen loss: 1.267, ret loss: 0.136, fp loss: 0.430, KL loss: 28.816. 
2810000/10108000 (epoch 28) loss: 4.714, gen loss: 1.267, ret loss: 0.136, fp loss: 0.429, KL loss: 28.813. 
2820000/10108000 (epoch 28) loss: 4.713, gen loss: 1.267, ret loss: 0.136, fp loss: 0.429, KL loss: 28.811. 
2830000/10108000 (epoch 28) loss: 4.714, gen loss: 1.268, ret loss: 0.136, fp loss: 0.429, KL loss: 28.814. 
Model checkpoint: save/all_data_10k_vocab/model28.ckpt. Average for epoch , loss: 4.714
2840000/10108000 (epoch 29) loss: 4.716, gen loss: 1.273, ret loss: 0.139, fp loss: 0.426, KL loss: 28.783. 
2850000/10108000 (epoch 29) loss: 4.714, gen loss: 1.278, ret loss: 0.136, fp loss: 0.424, KL loss: 28.759. 
2860000/10108000 (epoch 29) loss: 4.712, gen loss: 1.278, ret loss: 0.136, fp loss: 0.423, KL loss: 28.751. 
2870000/10108000 (epoch 29) loss: 4.716, gen loss: 1.280, ret loss: 0.136, fp loss: 0.423, KL loss: 28.766. 
2880000/10108000 (epoch 29) loss: 4.717, gen loss: 1.282, ret loss: 0.135, fp loss: 0.423, KL loss: 28.773. 
2890000/10108000 (epoch 29) loss: 4.718, gen loss: 1.282, ret loss: 0.135, fp loss: 0.422, KL loss: 28.785. 
2900000/10108000 (epoch 29) loss: 4.717, gen loss: 1.281, ret loss: 0.135, fp loss: 0.422, KL loss: 28.787. 
2910000/10108000 (epoch 29) loss: 4.720, gen loss: 1.282, ret loss: 0.136, fp loss: 0.423, KL loss: 28.792. 
2920000/10108000 (epoch 29) loss: 4.721, gen loss: 1.282, ret loss: 0.136, fp loss: 0.423, KL loss: 28.791. 
2930000/10108000 (epoch 29) loss: 4.722, gen loss: 1.283, ret loss: 0.136, fp loss: 0.424, KL loss: 28.794. 
Model checkpoint: save/all_data_10k_vocab/model29.ckpt. Average for epoch , loss: 4.723
2940000/10108000 (epoch 30) loss: 4.730, gen loss: 1.292, ret loss: 0.137, fp loss: 0.420, KL loss: 28.808. 
2950000/10108000 (epoch 30) loss: 4.716, gen loss: 1.276, ret loss: 0.137, fp loss: 0.422, KL loss: 28.806. 
2960000/10108000 (epoch 30) loss: 4.712, gen loss: 1.272, ret loss: 0.137, fp loss: 0.423, KL loss: 28.800. 
2970000/10108000 (epoch 30) loss: 4.722, gen loss: 1.277, ret loss: 0.137, fp loss: 0.426, KL loss: 28.825. 
2980000/10108000 (epoch 30) loss: 4.725, gen loss: 1.280, ret loss: 0.137, fp loss: 0.426, KL loss: 28.826. 
2990000/10108000 (epoch 30) loss: 4.726, gen loss: 1.282, ret loss: 0.137, fp loss: 0.426, KL loss: 28.822. 
3000000/10108000 (epoch 30) loss: 4.728, gen loss: 1.281, ret loss: 0.137, fp loss: 0.426, KL loss: 28.829. 
3010000/10108000 (epoch 30) loss: 4.732, gen loss: 1.283, ret loss: 0.137, fp loss: 0.428, KL loss: 28.837. 
3020000/10108000 (epoch 30) loss: 4.732, gen loss: 1.284, ret loss: 0.137, fp loss: 0.429, KL loss: 28.828. 
3030000/10108000 (epoch 30) loss: 4.732, gen loss: 1.284, ret loss: 0.137, fp loss: 0.429, KL loss: 28.827. 
Model checkpoint: save/all_data_10k_vocab/model30.ckpt. Average for epoch , loss: 4.732
3040000/10108000 (epoch 31) loss: 4.767, gen loss: 1.301, ret loss: 0.138, fp loss: 0.442, KL loss: 28.857. 
3050000/10108000 (epoch 31) loss: 4.755, gen loss: 1.300, ret loss: 0.136, fp loss: 0.438, KL loss: 28.811. 
3060000/10108000 (epoch 31) loss: 4.751, gen loss: 1.300, ret loss: 0.135, fp loss: 0.435, KL loss: 28.809. 
3070000/10108000 (epoch 31) loss: 4.753, gen loss: 1.301, ret loss: 0.136, fp loss: 0.435, KL loss: 28.810. 
3080000/10108000 (epoch 31) loss: 4.753, gen loss: 1.301, ret loss: 0.136, fp loss: 0.435, KL loss: 28.810. 
3090000/10108000 (epoch 31) loss: 4.753, gen loss: 1.303, ret loss: 0.135, fp loss: 0.434, KL loss: 28.811. 
3100000/10108000 (epoch 31) loss: 4.750, gen loss: 1.302, ret loss: 0.135, fp loss: 0.433, KL loss: 28.802. 
3110000/10108000 (epoch 31) loss: 4.749, gen loss: 1.301, ret loss: 0.135, fp loss: 0.432, KL loss: 28.802. 
3120000/10108000 (epoch 31) loss: 4.748, gen loss: 1.300, ret loss: 0.135, fp loss: 0.433, KL loss: 28.802. 
3130000/10108000 (epoch 31) loss: 4.748, gen loss: 1.299, ret loss: 0.135, fp loss: 0.433, KL loss: 28.806. 
Model checkpoint: save/all_data_10k_vocab/model31.ckpt. Average for epoch , loss: 4.748
3140000/10108000 (epoch 32) loss: 4.748, gen loss: 1.302, ret loss: 0.136, fp loss: 0.431, KL loss: 28.787. 
3150000/10108000 (epoch 32) loss: 4.747, gen loss: 1.297, ret loss: 0.134, fp loss: 0.433, KL loss: 28.817. 
3160000/10108000 (epoch 32) loss: 4.745, gen loss: 1.295, ret loss: 0.134, fp loss: 0.434, KL loss: 28.817. 
3170000/10108000 (epoch 32) loss: 4.751, gen loss: 1.299, ret loss: 0.134, fp loss: 0.434, KL loss: 28.829. 
3180000/10108000 (epoch 32) loss: 4.751, gen loss: 1.299, ret loss: 0.135, fp loss: 0.435, KL loss: 28.830. 
3190000/10108000 (epoch 32) loss: 4.751, gen loss: 1.299, ret loss: 0.135, fp loss: 0.435, KL loss: 28.834. 
3200000/10108000 (epoch 32) loss: 4.750, gen loss: 1.298, ret loss: 0.135, fp loss: 0.434, KL loss: 28.830. 
3210000/10108000 (epoch 32) loss: 4.753, gen loss: 1.300, ret loss: 0.134, fp loss: 0.435, KL loss: 28.834. 
3220000/10108000 (epoch 32) loss: 4.754, gen loss: 1.301, ret loss: 0.134, fp loss: 0.435, KL loss: 28.832. 
3230000/10108000 (epoch 32) loss: 4.756, gen loss: 1.302, ret loss: 0.135, fp loss: 0.436, KL loss: 28.836. 
Model checkpoint: save/all_data_10k_vocab/model32.ckpt. Average for epoch , loss: 4.758
3240000/10108000 (epoch 33) loss: 4.832, gen loss: 1.336, ret loss: 0.138, fp loss: 0.456, KL loss: 29.020. 
3250000/10108000 (epoch 33) loss: 4.801, gen loss: 1.323, ret loss: 0.137, fp loss: 0.449, KL loss: 28.910. 
3260000/10108000 (epoch 33) loss: 4.801, gen loss: 1.328, ret loss: 0.137, fp loss: 0.446, KL loss: 28.899. 
3270000/10108000 (epoch 33) loss: 4.799, gen loss: 1.329, ret loss: 0.136, fp loss: 0.444, KL loss: 28.890. 
3280000/10108000 (epoch 33) loss: 4.797, gen loss: 1.329, ret loss: 0.136, fp loss: 0.443, KL loss: 28.885. 
3290000/10108000 (epoch 33) loss: 4.794, gen loss: 1.329, ret loss: 0.136, fp loss: 0.442, KL loss: 28.876. 
3300000/10108000 (epoch 33) loss: 4.792, gen loss: 1.327, ret loss: 0.137, fp loss: 0.441, KL loss: 28.872. 
3310000/10108000 (epoch 33) loss: 4.786, gen loss: 1.323, ret loss: 0.137, fp loss: 0.441, KL loss: 28.853. 
3320000/10108000 (epoch 33) loss: 4.783, gen loss: 1.320, ret loss: 0.137, fp loss: 0.441, KL loss: 28.851. 
3330000/10108000 (epoch 33) loss: 4.780, gen loss: 1.317, ret loss: 0.137, fp loss: 0.442, KL loss: 28.848. 
Model checkpoint: save/all_data_10k_vocab/model33.ckpt. Average for epoch , loss: 4.779
3340000/10108000 (epoch 34) loss: 4.759, gen loss: 1.282, ret loss: 0.137, fp loss: 0.454, KL loss: 28.851. 
3350000/10108000 (epoch 34) loss: 4.774, gen loss: 1.298, ret loss: 0.136, fp loss: 0.453, KL loss: 28.855. 
3360000/10108000 (epoch 34) loss: 4.770, gen loss: 1.293, ret loss: 0.137, fp loss: 0.453, KL loss: 28.860. 
3370000/10108000 (epoch 34) loss: 4.759, gen loss: 1.291, ret loss: 0.137, fp loss: 0.449, KL loss: 28.821. 
3380000/10108000 (epoch 34) loss: 4.762, gen loss: 1.293, ret loss: 0.137, fp loss: 0.448, KL loss: 28.831. 
3390000/10108000 (epoch 34) loss: 4.760, gen loss: 1.293, ret loss: 0.137, fp loss: 0.447, KL loss: 28.830. 
3400000/10108000 (epoch 34) loss: 4.760, gen loss: 1.294, ret loss: 0.137, fp loss: 0.446, KL loss: 28.830. 
3410000/10108000 (epoch 34) loss: 4.764, gen loss: 1.297, ret loss: 0.137, fp loss: 0.447, KL loss: 28.835. 
3420000/10108000 (epoch 34) loss: 4.764, gen loss: 1.298, ret loss: 0.137, fp loss: 0.446, KL loss: 28.834. 
3430000/10108000 (epoch 34) loss: 4.763, gen loss: 1.297, ret loss: 0.137, fp loss: 0.446, KL loss: 28.834. 
Model checkpoint: save/all_data_10k_vocab/model34.ckpt. Average for epoch , loss: 4.763
3440000/10108000 (epoch 35) loss: 4.752, gen loss: 1.286, ret loss: 0.143, fp loss: 0.441, KL loss: 28.812. 
3450000/10108000 (epoch 35) loss: 4.773, gen loss: 1.297, ret loss: 0.140, fp loss: 0.449, KL loss: 28.871. 
3460000/10108000 (epoch 35) loss: 4.767, gen loss: 1.296, ret loss: 0.138, fp loss: 0.448, KL loss: 28.856. 
3470000/10108000 (epoch 35) loss: 4.764, gen loss: 1.297, ret loss: 0.137, fp loss: 0.446, KL loss: 28.833. 
3480000/10108000 (epoch 35) loss: 4.766, gen loss: 1.299, ret loss: 0.137, fp loss: 0.446, KL loss: 28.840. 
3490000/10108000 (epoch 35) loss: 4.766, gen loss: 1.300, ret loss: 0.137, fp loss: 0.445, KL loss: 28.842. 
3500000/10108000 (epoch 35) loss: 4.766, gen loss: 1.301, ret loss: 0.137, fp loss: 0.444, KL loss: 28.841. 
3510000/10108000 (epoch 35) loss: 4.767, gen loss: 1.302, ret loss: 0.137, fp loss: 0.444, KL loss: 28.839. 
3520000/10108000 (epoch 35) loss: 4.770, gen loss: 1.305, ret loss: 0.137, fp loss: 0.444, KL loss: 28.841. 
3530000/10108000 (epoch 35) loss: 4.776, gen loss: 1.310, ret loss: 0.136, fp loss: 0.445, KL loss: 28.846. 
Model checkpoint: save/all_data_10k_vocab/model35.ckpt. Average for epoch , loss: 4.778
3540000/10108000 (epoch 36) loss: 4.772, gen loss: 1.319, ret loss: 0.134, fp loss: 0.441, KL loss: 28.788. 
3550000/10108000 (epoch 36) loss: 4.799, gen loss: 1.334, ret loss: 0.135, fp loss: 0.447, KL loss: 28.818. 
3560000/10108000 (epoch 36) loss: 4.793, gen loss: 1.329, ret loss: 0.135, fp loss: 0.446, KL loss: 28.828. 
3570000/10108000 (epoch 36) loss: 4.791, gen loss: 1.326, ret loss: 0.135, fp loss: 0.445, KL loss: 28.840. 
3580000/10108000 (epoch 36) loss: 4.789, gen loss: 1.324, ret loss: 0.136, fp loss: 0.444, KL loss: 28.850. 
3590000/10108000 (epoch 36) loss: 4.786, gen loss: 1.323, ret loss: 0.136, fp loss: 0.443, KL loss: 28.841. 
3600000/10108000 (epoch 36) loss: 4.787, gen loss: 1.325, ret loss: 0.136, fp loss: 0.441, KL loss: 28.842. 
3610000/10108000 (epoch 36) loss: 4.788, gen loss: 1.327, ret loss: 0.136, fp loss: 0.441, KL loss: 28.848. 
3620000/10108000 (epoch 36) loss: 4.786, gen loss: 1.324, ret loss: 0.136, fp loss: 0.441, KL loss: 28.846. 
3630000/10108000 (epoch 36) loss: 4.786, gen loss: 1.323, ret loss: 0.137, fp loss: 0.442, KL loss: 28.848. 
Model checkpoint: save/all_data_10k_vocab/model36.ckpt. Average for epoch , loss: 4.785
3640000/10108000 (epoch 37) loss: 4.748, gen loss: 1.287, ret loss: 0.138, fp loss: 0.439, KL loss: 28.841. 
3650000/10108000 (epoch 37) loss: 4.776, gen loss: 1.307, ret loss: 0.140, fp loss: 0.445, KL loss: 28.845. 
3660000/10108000 (epoch 37) loss: 4.776, gen loss: 1.303, ret loss: 0.139, fp loss: 0.448, KL loss: 28.862. 
3670000/10108000 (epoch 37) loss: 4.783, gen loss: 1.309, ret loss: 0.138, fp loss: 0.449, KL loss: 28.874. 
3680000/10108000 (epoch 37) loss: 4.781, gen loss: 1.307, ret loss: 0.138, fp loss: 0.449, KL loss: 28.867. 
3690000/10108000 (epoch 37) loss: 4.786, gen loss: 1.310, ret loss: 0.138, fp loss: 0.450, KL loss: 28.878. 
3700000/10108000 (epoch 37) loss: 4.789, gen loss: 1.313, ret loss: 0.138, fp loss: 0.450, KL loss: 28.880. 
3710000/10108000 (epoch 37) loss: 4.782, gen loss: 1.309, ret loss: 0.138, fp loss: 0.448, KL loss: 28.866. 
3720000/10108000 (epoch 37) loss: 4.780, gen loss: 1.309, ret loss: 0.138, fp loss: 0.448, KL loss: 28.860. 
3730000/10108000 (epoch 37) loss: 4.780, gen loss: 1.308, ret loss: 0.138, fp loss: 0.449, KL loss: 28.857. 
Model checkpoint: save/all_data_10k_vocab/model37.ckpt. Average for epoch , loss: 4.781
3740000/10108000 (epoch 38) loss: 4.640, gen loss: 1.218, ret loss: 0.124, fp loss: 0.432, KL loss: 28.663. 
3750000/10108000 (epoch 38) loss: 4.803, gen loss: 1.320, ret loss: 0.139, fp loss: 0.455, KL loss: 28.899. 
3760000/10108000 (epoch 38) loss: 4.786, gen loss: 1.308, ret loss: 0.138, fp loss: 0.452, KL loss: 28.876. 
3770000/10108000 (epoch 38) loss: 4.789, gen loss: 1.310, ret loss: 0.138, fp loss: 0.451, KL loss: 28.897. 
3780000/10108000 (epoch 38) loss: 4.790, gen loss: 1.313, ret loss: 0.138, fp loss: 0.450, KL loss: 28.893. 
3790000/10108000 (epoch 38) loss: 4.792, gen loss: 1.316, ret loss: 0.138, fp loss: 0.449, KL loss: 28.888. 
3800000/10108000 (epoch 38) loss: 4.793, gen loss: 1.317, ret loss: 0.138, fp loss: 0.449, KL loss: 28.889. 
3810000/10108000 (epoch 38) loss: 4.797, gen loss: 1.322, ret loss: 0.138, fp loss: 0.449, KL loss: 28.882. 
3820000/10108000 (epoch 38) loss: 4.802, gen loss: 1.325, ret loss: 0.138, fp loss: 0.451, KL loss: 28.888. 
3830000/10108000 (epoch 38) loss: 4.805, gen loss: 1.328, ret loss: 0.137, fp loss: 0.451, KL loss: 28.888. 
3840000/10108000 (epoch 38) loss: 4.804, gen loss: 1.327, ret loss: 0.137, fp loss: 0.451, KL loss: 28.886. 
Model checkpoint: save/all_data_10k_vocab/model38.ckpt. Average for epoch , loss: 4.804
3850000/10108000 (epoch 39) loss: 4.817, gen loss: 1.333, ret loss: 0.136, fp loss: 0.462, KL loss: 28.861. 
3860000/10108000 (epoch 39) loss: 4.808, gen loss: 1.326, ret loss: 0.137, fp loss: 0.460, KL loss: 28.855. 
3870000/10108000 (epoch 39) loss: 4.803, gen loss: 1.322, ret loss: 0.137, fp loss: 0.458, KL loss: 28.858. 
3880000/10108000 (epoch 39) loss: 4.804, gen loss: 1.322, ret loss: 0.137, fp loss: 0.458, KL loss: 28.866. 
3890000/10108000 (epoch 39) loss: 4.803, gen loss: 1.321, ret loss: 0.137, fp loss: 0.458, KL loss: 28.866. 
3900000/10108000 (epoch 39) loss: 4.800, gen loss: 1.320, ret loss: 0.137, fp loss: 0.457, KL loss: 28.865. 
3910000/10108000 (epoch 39) loss: 4.800, gen loss: 1.321, ret loss: 0.137, fp loss: 0.456, KL loss: 28.860. 
3920000/10108000 (epoch 39) loss: 4.801, gen loss: 1.324, ret loss: 0.136, fp loss: 0.455, KL loss: 28.860. 
3930000/10108000 (epoch 39) loss: 4.800, gen loss: 1.325, ret loss: 0.136, fp loss: 0.454, KL loss: 28.855. 
3940000/10108000 (epoch 39) loss: 4.800, gen loss: 1.325, ret loss: 0.136, fp loss: 0.454, KL loss: 28.857. 
Model checkpoint: save/all_data_10k_vocab/model39.ckpt. Average for epoch , loss: 4.800
3950000/10108000 (epoch 40) loss: 4.797, gen loss: 1.333, ret loss: 0.132, fp loss: 0.449, KL loss: 28.833. 
3960000/10108000 (epoch 40) loss: 4.799, gen loss: 1.325, ret loss: 0.135, fp loss: 0.454, KL loss: 28.850. 
3970000/10108000 (epoch 40) loss: 4.794, gen loss: 1.324, ret loss: 0.135, fp loss: 0.451, KL loss: 28.845. 
3980000/10108000 (epoch 40) loss: 4.807, gen loss: 1.334, ret loss: 0.135, fp loss: 0.452, KL loss: 28.867. 
3990000/10108000 (epoch 40) loss: 4.811, gen loss: 1.336, ret loss: 0.135, fp loss: 0.453, KL loss: 28.875. 
4000000/10108000 (epoch 40) loss: 4.811, gen loss: 1.335, ret loss: 0.135, fp loss: 0.453, KL loss: 28.874. 
4010000/10108000 (epoch 40) loss: 4.808, gen loss: 1.333, ret loss: 0.135, fp loss: 0.453, KL loss: 28.869. 
4020000/10108000 (epoch 40) loss: 4.810, gen loss: 1.335, ret loss: 0.135, fp loss: 0.453, KL loss: 28.872. 
